Age Group,Sex,Year,Population
 25-29,Persons,2072,3983.1
 30-34,Persons,2072,3953.778
 35-39,Persons,2072,3811.347
 40-44,Persons,2072,3721.193
 45-49,Persons,2072,3714.648
 50-54,Persons,2072,3770.832
 55-59,Persons,2072,3988.485
 60-64,Persons,2072,3952.111
 65-69,Persons,2072,3500.476
 70-74,Persons,2072,3267.39
 75-79,Persons,2072,3231.913
 80-84,Persons,2072,2948.169
 85-89,Persons,2072,2238.183
 90-94,Persons,2072,1353.821
 95-99,Persons,2072,500.382
 100 & over,Persons,2072,107.24
  0-4,Male,2073,1771.697
  5-9,Male,2073,1778.197
 10-14,Male,2073,1782.231
 15-19,Male,2073,1829.323
 20-24,Male,2073,1958.026
 25-29,Male,2073,2047.426
 30-34,Male,2073,2040.718
 35-39,Male,2073,1962.191
 40-44,Male,2073,1900.261
 45-49,Male,2073,1887.701
 50-54,Male,2073,1899.074
 55-59,Male,2073,2000.734
 60-64,Male,2073,2003.247
 65-69,Male,2073,1800.012
 70-74,Male,2073,1602.746
 75-79,Male,2073,1569.503
 80-84,Male,2073,1393.392
 85-89,Male,2073,1022.603
 90-94,Male,2073,596.221
 95-99,Male,2073,204.356
 100 & over,Male,2073,39.799
  0-4,Female,2073,1688.432
  5-9,Female,2073,1695.669
 10-14,Female,2073,1697.437
 15-19,Female,2073,1734.307
 20-24,Female,2073,1846.488
 25-29,Female,2073,1934.656
 30-34,Female,2073,1938.201
 35-39,Female,2073,1877.557
 40-44,Female,2073,1832.54
 45-49,Female,2073,1826.833
 50-54,Female,2073,1844.56
 55-59,Female,2073,1947.093
 60-64,Female,2073,1973.589
 65-69,Female,2073,1797.419
 70-74,Female,2073,1633.135
 75-79,Female,2073,1643.237
 80-84,Female,2073,1551.881
 85-89,Female,2073,1246.711
 90-94,Female,2073,794.309
 95-99,Female,2073,301.416
 100 & over,Female,2073,68.527
  0-4,Persons,2073,3460.129
  5-9,Persons,2073,3473.866
 10-14,Persons,2073,3479.668
 15-19,Persons,2073,3563.63
 20-24,Persons,2073,3804.514
 25-29,Persons,2073,3982.082
 30-34,Persons,2073,3978.919
 35-39,Persons,2073,3839.748
 40-44,Persons,2073,3732.801
 45-49,Persons,2073,3714.534
 50-54,Persons,2073,3743.634
 55-59,Persons,2073,3947.827
 60-64,Persons,2073,3976.836
 65-69,Persons,2073,3597.431
 70-74,Persons,2073,3235.881
 75-79,Persons,2073,3212.74
 80-84,Persons,2073,2945.273
 85-89,Persons,2073,2269.314
 90-94,Persons,2073,1390.53
 95-99,Persons,2073,505.772
 100 & over,Persons,2073,108.326
  0-4,Male,2074,1778.417
  5-9,Male,2074,1786.174
 10-14,Male,2074,1786.763
 15-19,Male,2074,1827.008
 20-24,Male,2074,1950.655
 25-29,Male,2074,2044.774
 30-34,Male,2074,2050.997
 35-39,Male,2074,1977.947
 40-44,Male,2074,1908.083
 45-49,Male,2074,1888.162
 50-54,Male,2074,1896.005
 55-59,Male,2074,1975.127
 60-64,Male,2074,2012.004
 65-69,Male,2074,1838.434
 70-74,Male,2074,1598.447
 75-79,Male,2074,1559.814
 80-84,Male,2074,1399.507
 85-89,Male,2074,1038.671
 90-94,Male,2074,605.586
 95-99,Male,2074,212.649
 100 & over,Male,2074,40.014
  0-4,Female,2074,1694.828
  5-9,Female,2074,1703.26
 10-14,Female,2074,1701.746
 15-19,Female,2074,1732.09
 20-24,Female,2074,1839.442
 25-29,Female,2074,1932.108
 30-34,Female,2074,1947.951
 35-39,Female,2074,1892.542
 40-44,Female,2074,1839.931
 45-49,Female,2074,1827.112
 50-54,Female,2074,1841.283
 55-59,Female,2074,1922.925
 60-64,Female,2074,1980.885
 65-69,Female,2074,1834.708
 70-74,Female,2074,1627.186
 75-79,Female,2074,1630.358
 80-84,Female,2074,1547.608
 85-89,Female,2074,1258.777
 90-94,Female,2074,806.001
 95-99,Female,2074,312.099
 100 & over,Female,2074,68.594
  0-4,Persons,2074,3473.245
  5-9,Persons,2074,3489.434
 10-14,Persons,2074,3488.509
 15-19,Persons,2074,3559.098
 20-24,Persons,2074,3790.097
 25-29,Persons,2074,3976.882
 30-34,Persons,2074,3998.948
 35-39,Persons,2074,3870.489
 40-44,Persons,2074,3748.014
 45-49,Persons,2074,3715.274
 50-54,Persons,2074,3737.288
 55-59,Persons,2074,3898.052
 60-64,Persons,2074,3992.889
 65-69,Persons,2074,3673.142
 70-74,Persons,2074,3225.633
 75-79,Persons,2074,3190.172
 80-84,Persons,2074,2947.115
 85-89,Persons,2074,2297.448
 90-94,Persons,2074,1411.587
 95-99,Persons,2074,524.748
 100 & over,Persons,2074,108.608
  0-4,Male,2075,1784.358
  5-9,Male,2075,1794.291
 10-14,Male,2075,1792.351
 15-19,Male,2075,1826.171
 20-24,Male,2075,1943.724
 25-29,Male,2075,2040.274
 30-34,Male,2075,2058.587
 35-39,Male,2075,1994.209
 40-44,Male,2075,1917.626
 45-49,Male,2075,1889.502
 50-54,Male,2075,1891.54
 55-59,Male,2075,1951.577
 60-64,Male,2075,2013.94
 65-69,Male,2075,1877.137
 70-74,Male,2075,1607.372
 75-79,Male,2075,1549.189
 80-84,Male,2075,1393.911
 85-89,Male,2075,1054.815
 90-94,Male,2075,616.744
 95-99,Male,2075,223.171
 100 & over,Male,2075,40.398
  0-4,Female,2075,1700.484
  5-9,Female,2075,1710.982
 10-14,Female,2075,1707.058
 15-19,Female,2075,1731.286
 20-24,Female,2075,1832.819
 25-29,Female,2075,1927.794
 30-34,Female,2075,1955.151
 35-39,Female,2075,1908.004
 40-44,Female,2075,1848.968
 45-49,Female,2075,1828.244
 50-54,Female,2075,1836.704
 55-59,Female,2075,1901.237
 60-64,Female,2075,1980.752
 65-69,Female,2075,1872.36
 70-74,Female,2075,1636.16
 75-79,Female,2075,1615.344
 80-84,Female,2075,1536.113
 85-89,Female,2075,1267.432
 90-94,Female,2075,816.282
 95-99,Female,2075,326.927
 100 & over,Female,2075,68.886
  0-4,Persons,2075,3484.842
  5-9,Persons,2075,3505.273
 10-14,Persons,2075,3499.409
 15-19,Persons,2075,3557.457
 20-24,Persons,2075,3776.543
 25-29,Persons,2075,3968.068
 30-34,Persons,2075,4013.738
 35-39,Persons,2075,3902.213
 40-44,Persons,2075,3766.594
 45-49,Persons,2075,3717.746
 50-54,Persons,2075,3728.244
 55-59,Persons,2075,3852.814
 60-64,Persons,2075,3994.692
 65-69,Persons,2075,3749.497
 70-74,Persons,2075,3243.532
 75-79,Persons,2075,3164.533
 80-84,Persons,2075,2930.024
 85-89,Persons,2075,2322.247
 90-94,Persons,2075,1433.026
 95-99,Persons,2075,550.098
 100 & over,Persons,2075,109.284
  0-4,Male,2076,1789.401
  5-9,Male,2076,1802.343
 10-14,Male,2076,1798.797
 15-19,Male,2076,1826.813
 20-24,Male,2076,1937.598
 25-29,Male,2076,2034.339
 30-34,Male,2076,2063.448
 35-39,Male,2076,2010.111
 40-44,Male,2076,1928.975
 45-49,Male,2076,1892.06
 50-54,Male,2076,1888.694
 55-59,Male,2076,1924.014
 60-64,Male,2076,2010.906
 65-69,Male,2076,1909.217
 70-74,Male,2076,1637.159
 75-79,Male,2076,1529.201
 80-84,Male,2076,1386.682
 85-89,Male,2076,1074.684
 90-94,Male,2076,627.942
 95-99,Male,2076,232.864
 100 & over,Male,2076,40.869
  0-4,Female,2076,1705.284
  5-9,Female,2076,1718.649
 10-14,Female,2076,1713.182
 15-19,Female,2076,1731.882
 20-24,Female,2076,1826.977
 25-29,Female,2076,1922.107
 30-34,Female,2076,1959.751
 35-39,Female,2076,1923.119
 40-44,Female,2076,1859.723
 45-49,Female,2076,1830.551
 50-54,Female,2076,1833.695
 55-59,Female,2076,1875.28
 60-64,Female,2076,1976.478
 65-69,Female,2076,1903.331
 70-74,Female,2076,1663.112
 75-79,Female,2076,1596.28
 80-84,Female,2076,1519.113
 85-89,Female,2076,1280.976
 90-94,Female,2076,826.701
 95-99,Female,2076,340.786
 100 & over,Female,2076,69.336
  0-4,Persons,2076,3494.685
  5-9,Persons,2076,3520.992
 10-14,Persons,2076,3511.979
 15-19,Persons,2076,3558.695
 20-24,Persons,2076,3764.575
 25-29,Persons,2076,3956.446
 30-34,Persons,2076,4023.199
 35-39,Persons,2076,3933.23
 40-44,Persons,2076,3788.698
 45-49,Persons,2076,3722.611
 50-54,Persons,2076,3722.389
 55-59,Persons,2076,3799.294
 60-64,Persons,2076,3987.384
 65-69,Persons,2076,3812.548
 70-74,Persons,2076,3300.271
 75-79,Persons,2076,3125.481
 80-84,Persons,2076,2905.795
 85-89,Persons,2076,2355.66
 90-94,Persons,2076,1454.643
 95-99,Persons,2076,573.65
 100 & over,Persons,2076,110.205
  0-4,Male,2077,1793.466
  5-9,Male,2077,1810.136
 10-14,Male,2077,1805.929
 15-19,Male,2077,1828.847
 20-24,Male,2077,1932.57
 25-29,Male,2077,2027.43
 30-34,Male,2077,2065.59
 35-39,Male,2077,2024.864
 40-44,Male,2077,1942.062
 45-49,Male,2077,1896.228
 50-54,Male,2077,1887.77
 55-59,Male,2077,1902.265
 60-64,Male,2077,1991.912
 65-69,Male,2077,1941.424
 70-74,Male,2077,1679.988
 75-79,Male,2077,1505.31
 80-84,Male,2077,1385.153
 85-89,Male,2077,1090.719
 90-94,Male,2077,636.462
 95-99,Male,2077,241.111
 100 & over,Male,2077,41.473
  0-4,Female,2077,1709.146
  5-9,Female,2077,1726.074
 10-14,Female,2077,1719.962
 15-19,Female,2077,1733.814
 20-24,Female,2077,1822.168
 25-29,Female,2077,1915.481
 30-34,Female,2077,1961.755
 35-39,Female,2077,1937.147
 40-44,Female,2077,1872.131
 45-49,Female,2077,1834.404
 50-54,Female,2077,1832.572
 55-59,Female,2077,1854.752
 60-64,Female,2077,1956.444
 65-69,Female,2077,1936.311
 70-74,Female,2077,1704.104
 75-79,Female,2077,1569.332
 80-84,Female,2077,1505.877
 85-89,Female,2077,1290.785
 90-94,Female,2077,837.649
 95-99,Female,2077,353.42
 100 & over,Female,2077,69.83
  0-4,Persons,2077,3502.612
  5-9,Persons,2077,3536.21
 10-14,Persons,2077,3525.891
 15-19,Persons,2077,3562.661
 20-24,Persons,2077,3754.738
 25-29,Persons,2077,3942.911
 30-34,Persons,2077,4027.345
 35-39,Persons,2077,3962.011
 40-44,Persons,2077,3814.193
 45-49,Persons,2077,3730.632
 50-54,Persons,2077,3720.342
 55-59,Persons,2077,3757.017
 60-64,Persons,2077,3948.356
 65-69,Persons,2077,3877.735
 70-74,Persons,2077,3384.092
 75-79,Persons,2077,3074.642
 80-84,Persons,2077,2891.03
 85-89,Persons,2077,2381.504
 90-94,Persons,2077,1474.111
 95-99,Persons,2077,594.531
 100 & over,Persons,2077,111.303
  0-4,Male,2078,1796.511
  5-9,Male,2078,1817.478
 10-14,Male,2078,1813.574
 15-19,Male,2078,1832.191
 20-24,Male,2078,1928.835
 25-29,Male,2078,2020.062
 30-34,Male,2078,2065.111
 35-39,Male,2078,2037.759
 40-44,Male,2078,1956.654
 45-49,Male,2078,1902.304
 50-54,Male,2078,1887.972
 55-59,Male,2078,1888.328
 60-64,Male,2078,1972.144
 65-69,Male,2078,1954.847
 70-74,Male,2078,1727.753
 75-79,Male,2078,1493.257
 80-84,Male,2078,1381.466
 85-89,Male,2078,1096.571
 90-94,Male,2078,650.417
 95-99,Male,2078,248.586
 100 & over,Male,2078,42.639
  0-4,Female,2078,1712.041
  5-9,Female,2078,1733.065
 10-14,Female,2078,1727.233
 15-19,Female,2078,1736.994
 20-24,Female,2078,1818.591
 25-29,Female,2078,1908.414
 30-34,Female,2078,1961.259
 35-39,Female,2078,1949.411
 40-44,Female,2078,1885.986
 45-49,Female,2078,1840.085
 50-54,Female,2078,1832.536
 55-59,Female,2078,1842.204
 60-64,Female,2078,1936.875
 65-69,Female,2078,1948.071
 70-74,Female,2078,1751.292
 75-79,Female,2078,1554.307
 80-84,Female,2078,1496.087
 85-89,Female,2078,1287.603
 90-94,Female,2078,851.63
 95-99,Female,2078,364.389
 100 & over,Female,2078,71.273
  0-4,Persons,2078,3508.552
  5-9,Persons,2078,3550.543
 10-14,Persons,2078,3540.807
 15-19,Persons,2078,3569.185
 20-24,Persons,2078,3747.426
 25-29,Persons,2078,3928.476
 30-34,Persons,2078,4026.37
 35-39,Persons,2078,3987.17
 40-44,Persons,2078,3842.64
 45-49,Persons,2078,3742.389
 50-54,Persons,2078,3720.508
 55-59,Persons,2078,3730.532
 60-64,Persons,2078,3909.019
 65-69,Persons,2078,3902.918
 70-74,Persons,2078,3479.045
 75-79,Persons,2078,3047.564
 80-84,Persons,2078,2877.553
 85-89,Persons,2078,2384.174
 90-94,Persons,2078,1502.047
 95-99,Persons,2078,612.975
 100 & over,Persons,2078,113.912
  0-4,Male,2079,1798.536
  5-9,Male,2079,1824.2
 10-14,Male,2079,1821.553
 15-19,Male,2079,1836.73
 20-24,Male,2079,1926.53
 25-29,Male,2079,2012.697
 30-34,Male,2079,2062.492
 35-39,Male,2079,2048.059
 40-44,Male,2079,1972.44
 45-49,Male,2079,1910.206
 50-54,Male,2079,1888.608
 55-59,Male,2079,1885.543
 60-64,Male,2079,1947.37
 65-69,Male,2079,1963.931
 70-74,Male,2079,1765.361
 75-79,Male,2079,1490.904
 80-84,Male,2079,1375.114
 85-89,Male,2079,1104.086
 90-94,Male,2079,663.81
 95-99,Male,2079,254.081
 100 & over,Male,2079,45.048
  0-4,Female,2079,1713.965
  5-9,Female,2079,1739.462
 10-14,Female,2079,1734.822
 15-19,Female,2079,1741.306
 20-24,Female,2079,1816.375
 25-29,Female,2079,1901.35
 30-34,Female,2079,1958.732
 35-39,Female,2079,1959.17
 40-44,Female,2079,1900.987
 45-49,Female,2079,1847.526
 50-54,Female,2079,1832.923
 55-59,Female,2079,1839.112
 60-64,Female,2079,1913.26
 65-69,Female,2079,1955.608
 70-74,Female,2079,1788.067
 75-79,Female,2079,1549.892
 80-84,Female,2079,1486.146
 85-89,Female,2079,1286.51
 90-94,Female,2079,863.123
 95-99,Female,2079,371.562
 100 & over,Female,2079,74.887
  0-4,Persons,2079,3512.501
  5-9,Persons,2079,3563.662
 10-14,Persons,2079,3556.375
 15-19,Persons,2079,3578.036
 20-24,Persons,2079,3742.905
 25-29,Persons,2079,3914.047
 30-34,Persons,2079,4021.224
 35-39,Persons,2079,4007.229
 40-44,Persons,2079,3873.427
 45-49,Persons,2079,3757.732
 50-54,Persons,2079,3721.531
 55-59,Persons,2079,3724.655
 60-64,Persons,2079,3860.63
 65-69,Persons,2079,3919.539
 70-74,Persons,2079,3553.428
 75-79,Persons,2079,3040.796
 80-84,Persons,2079,2861.26
 85-89,Persons,2079,2390.596
 90-94,Persons,2079,1526.933
 95-99,Persons,2079,625.643
 100 & over,Persons,2079,119.935
  0-4,Male,2080,1799.587
  5-9,Male,2080,1830.143
 10-14,Male,2080,1829.673
 15-19,Male,2080,1842.328
 20-24,Male,2080,1925.698
 25-29,Male,2080,2005.776
 30-34,Male,2080,2058.025
 35-39,Male,2080,2055.679
 40-44,Male,2080,1988.72
 45-49,Male,2080,1919.824
 50-54,Male,2080,1890.109
 55-59,Male,2080,1881.376
 60-64,Male,2080,1924.647
 65-69,Male,2080,1966.383
 70-74,Male,2080,1803.235
 75-79,Male,2080,1500.793
 80-84,Male,2080,1367.596
 85-89,Male,2080,1102.471
 90-94,Male,2080,677.995
 95-99,Male,2080,261.178
 100 & over,Male,2080,47.88
  0-4,Female,2080,1714.963
  5-9,Female,2080,1745.12
 10-14,Female,2080,1742.542
 15-19,Female,2080,1746.623
 20-24,Female,2080,1815.571
 25-29,Female,2080,1894.709
 30-34,Female,2080,1954.438
 35-39,Female,2080,1966.389
 40-44,Female,2080,1916.456
 45-49,Female,2080,1856.598
 50-54,Female,2080,1834.161
 55-59,Female,2080,1834.733
 60-64,Female,2080,1892.104
 65-69,Female,2080,1955.867
 70-74,Female,2080,1825.185
 75-79,Female,2080,1559.592
 80-84,Female,2080,1473.952
 85-89,Female,2080,1279.293
 90-94,Female,2080,872.612
 95-99,Female,2080,379.133
 100 & over,Female,2080,79.439
  0-4,Persons,2080,3514.55
  5-9,Persons,2080,3575.263
 10-14,Persons,2080,3572.215
 15-19,Persons,2080,3588.951
 20-24,Persons,2080,3741.269
 25-29,Persons,2080,3900.485
 30-34,Persons,2080,4012.463
 35-39,Persons,2080,4022.068
 40-44,Persons,2080,3905.176
 45-49,Persons,2080,3776.422
 50-54,Persons,2080,3724.27
 55-59,Persons,2080,3716.109
 60-64,Persons,2080,3816.751
 65-69,Persons,2080,3922.25
 70-74,Persons,2080,3628.42
 75-79,Persons,2080,3060.385
 80-84,Persons,2080,2841.548
 85-89,Persons,2080,2381.764
 90-94,Persons,2080,1550.607
 95-99,Persons,2080,640.311
 100 & over,Persons,2080,127.319
  0-4,Male,2081,1799.755
  5-9,Male,2081,1835.189
 10-14,Male,2081,1837.731
 15-19,Male,2081,1848.778
 20-24,Male,2081,1926.344
 25-29,Male,2081,1999.66
 30-34,Male,2081,2052.127
 35-39,Male,2081,2060.581
 40-44,Male,2081,2004.64
 45-49,Male,2081,1931.237
 50-54,Male,2081,1892.812
 55-59,Male,2081,1878.811
 60-64,Male,2081,1898.004
 65-69,Male,2081,1964.067
 70-74,Male,2081,1834.863
 75-79,Male,2081,1530.097
 80-84,Male,2081,1351.874
 85-89,Male,2081,1100.218
 90-94,Male,2081,694.665
 95-99,Male,2081,268.165
 100 & over,Male,2081,50.303
  0-4,Female,2081,1715.115
  5-9,Female,2081,1749.927
 10-14,Female,2081,1750.208
 15-19,Female,2081,1752.751
 20-24,Female,2081,1816.168
 25-29,Female,2081,1888.859
 30-34,Female,2081,1948.774
 35-39,Female,2081,1971.012
 40-44,Female,2081,1931.581
 45-49,Female,2081,1867.389
 50-54,Female,2081,1836.567
 55-59,Female,2081,1831.913
 60-64,Female,2081,1866.752
 65-69,Female,2081,1952.089
 70-74,Female,2081,1855.884
 75-79,Female,2081,1586.41
 80-84,Female,2081,1458.096
 85-89,Female,2081,1268.108
 90-94,Female,2081,885.825
 95-99,Female,2081,386.741
 100 & over,Female,2081,83.339
  0-4,Persons,2081,3514.87
  5-9,Persons,2081,3585.116
 10-14,Persons,2081,3587.939
 15-19,Persons,2081,3601.529
 20-24,Persons,2081,3742.512
 25-29,Persons,2081,3888.519
 30-34,Persons,2081,4000.901
 35-39,Persons,2081,4031.593
 40-44,Persons,2081,3936.221
 45-49,Persons,2081,3798.626
 50-54,Persons,2081,3729.379
 55-59,Persons,2081,3710.724
 60-64,Persons,2081,3764.756
 65-69,Persons,2081,3916.156
 70-74,Persons,2081,3690.747
 75-79,Persons,2081,3116.507
 80-84,Persons,2081,2809.97
 85-89,Persons,2081,2368.326
 90-94,Persons,2081,1580.49
 95-99,Persons,2081,654.906
 100 & over,Persons,2081,133.642
  0-4,Male,2082,1799.149
  5-9,Male,2082,1839.256
 10-14,Male,2082,1845.526
 15-19,Male,2082,1855.916
 20-24,Male,2082,1928.392
 25-29,Male,2082,1994.638
 30-34,Male,2082,2045.262
 35-39,Male,2082,2062.767
 40-44,Male,2082,2019.416
 45-49,Male,2082,1944.375
 50-54,Male,2082,1897.118
 55-59,Male,2082,1878.133
 60-64,Male,2082,1877.062
 65-69,Male,2082,1946.24
 70-74,Male,2082,1866.674
 75-79,Male,2082,1571.379
 80-84,Male,2082,1332.758
 85-89,Male,2082,1102.206
 90-94,Male,2082,707.674
 95-99,Male,2082,273.515
 100 & over,Male,2082,52.273
  0-4,Female,2082,1714.535
  5-9,Female,2082,1753.795
 10-14,Female,2082,1757.632
 15-19,Female,2082,1759.533
 20-24,Female,2082,1818.1
 25-29,Female,2082,1884.045
 30-34,Female,2082,1942.178
 35-39,Female,2082,1973.039
 40-44,Female,2082,1945.62
 45-49,Female,2082,1879.831
 50-54,Female,2082,1840.51
 55-59,Female,2082,1830.961
 60-64,Female,2082,1846.747
 65-69,Female,2082,1932.857
 70-74,Female,2082,1888.569
 75-79,Female,2082,1626.399
 80-84,Female,2082,1435.065
 85-89,Female,2082,1260.25
 90-94,Female,2082,896.114
 95-99,Female,2082,394.527
 100 & over,Female,2082,86.646
  0-4,Persons,2082,3513.684
  5-9,Persons,2082,3593.051
 10-14,Persons,2082,3603.158
 15-19,Persons,2082,3615.449
 20-24,Persons,2082,3746.492
 25-29,Persons,2082,3878.683
 30-34,Persons,2082,3987.44
 35-39,Persons,2082,4035.806
 40-44,Persons,2082,3965.036
 45-49,Persons,2082,3824.206
 50-54,Persons,2082,3737.628
 55-59,Persons,2082,3709.094
 60-64,Persons,2082,3723.809
 65-69,Persons,2082,3879.097
 70-74,Persons,2082,3755.243
 75-79,Persons,2082,3197.778
 80-84,Persons,2082,2767.823
 85-89,Persons,2082,2362.456
 90-94,Persons,2082,1603.788
 95-99,Persons,2082,668.042
 100 & over,Persons,2082,138.919
  0-4,Male,2083,1797.931
  5-9,Male,2083,1842.308
 10-14,Male,2083,1852.865
 15-19,Male,2083,1863.567
 20-24,Male,2083,1931.747
 25-29,Male,2083,1990.911
 30-34,Male,2083,2037.938
 35-39,Male,2083,2062.344
 40-44,Male,2083,2032.346
 45-49,Male,2083,1959.007
 50-54,Male,2083,1903.317
 55-59,Male,2083,1878.569
 60-64,Male,2083,1863.779
 65-69,Male,2083,1927.599
 70-74,Male,2083,1880.458
 75-79,Male,2083,1617.29
 80-84,Male,2083,1324.248
 85-89,Male,2083,1102.052
 90-94,Male,2083,714.336
 95-99,Male,2083,281.812
 100 & over,Male,2083,54.187
  0-4,Female,2083,1713.368
  5-9,Female,2083,1756.694
 10-14,Female,2083,1764.625
 15-19,Female,2083,1766.807
 20-24,Female,2083,1821.28
 25-29,Female,2083,1880.466
 30-34,Female,2083,1935.138
 35-39,Female,2083,1972.577
 40-44,Female,2083,1957.896
 45-49,Female,2083,1893.711
 50-54,Female,2083,1846.273
 55-59,Female,2083,1831.086
 60-64,Female,2083,1834.612
 65-69,Female,2083,1914.029
 70-74,Female,2083,1900.614
 75-79,Female,2083,1672.314
 80-84,Female,2083,1423.043
 85-89,Female,2083,1254.692
 90-94,Female,2083,897.094
 95-99,Female,2083,404.015
 100 & over,Female,2083,89.663
  0-4,Persons,2083,3511.299
  5-9,Persons,2083,3599.002
 10-14,Persons,2083,3617.49
 15-19,Persons,2083,3630.374
 20-24,Persons,2083,3753.027
 25-29,Persons,2083,3871.377
 30-34,Persons,2083,3973.076
 35-39,Persons,2083,4034.921
 40-44,Persons,2083,3990.242
 45-49,Persons,2083,3852.718
 50-54,Persons,2083,3749.59
 55-59,Persons,2083,3709.655
 60-64,Persons,2083,3698.391
 65-69,Persons,2083,3841.628
 70-74,Persons,2083,3781.072
 75-79,Persons,2083,3289.604
 80-84,Persons,2083,2747.291
 85-89,Persons,2083,2356.744
 90-94,Persons,2083,1611.43
 95-99,Persons,2083,685.827
 100 & over,Persons,2083,143.85
  0-4,Male,2084,1796.262
  5-9,Male,2084,1844.339
 10-14,Male,2084,1859.581
 15-19,Male,2084,1871.549
 20-24,Male,2084,1936.294
 25-29,Male,2084,1988.619
 30-34,Male,2084,2030.615
 35-39,Male,2084,2059.781
 40-44,Male,2084,2042.682
 45-49,Male,2084,1974.827
 50-54,Male,2084,1911.326
 55-59,Male,2084,1879.428
 60-64,Male,2084,1861.406
 65-69,Male,2084,1904.012
 70-74,Male,2084,1889.965
 75-79,Male,2084,1653.623
 80-84,Male,2084,1324.619
 85-89,Male,2084,1099.971
 90-94,Male,2084,722.198
 95-99,Male,2084,289.604
 100 & over,Male,2084,55.939
  0-4,Female,2084,1711.766
  5-9,Female,2084,1758.627
 10-14,Female,2084,1771.026
 15-19,Female,2084,1774.397
 20-24,Female,2084,1825.595
 25-29,Female,2084,1878.248
 30-34,Female,2084,1928.106
 35-39,Female,2084,1970.09
 40-44,Female,2084,1967.678
 45-49,Female,2084,1908.729
 50-54,Female,2084,1853.777
 55-59,Female,2084,1831.628
 60-64,Female,2084,1831.804
 65-69,Female,2084,1891.191
 70-74,Female,2084,1908.482
 75-79,Female,2084,1708.244
 80-84,Female,2084,1421.002
 85-89,Female,2084,1249.107
 90-94,Female,2084,899.38
 95-99,Female,2084,411.727
 100 & over,Female,2084,92.209
  0-4,Persons,2084,3508.028
  5-9,Persons,2084,3602.966
 10-14,Persons,2084,3630.607
 15-19,Persons,2084,3645.946
 20-24,Persons,2084,3761.889
 25-29,Persons,2084,3866.867
 30-34,Persons,2084,3958.721
 35-39,Persons,2084,4029.871
 40-44,Persons,2084,4010.36
 45-49,Persons,2084,3883.556
 50-54,Persons,2084,3765.103
 55-59,Persons,2084,3711.056
 60-64,Persons,2084,3693.21
 65-69,Persons,2084,3795.203
 70-74,Persons,2084,3798.447
 75-79,Persons,2084,3361.867
 80-84,Persons,2084,2745.621
 85-89,Persons,2084,2349.078
 90-94,Persons,2084,1621.578
 95-99,Persons,2084,701.331
 100 & over,Persons,2084,148.148
  0-4,Male,2085,1794.316
  5-9,Male,2085,1845.397
 10-14,Male,2085,1865.521
 15-19,Male,2085,1879.673
 20-24,Male,2085,1941.901
 25-29,Male,2085,1987.803
 30-34,Male,2085,2023.728
 35-39,Male,2085,2055.381
 40-44,Male,2085,2050.352
 45-49,Male,2085,1991.137
 50-54,Male,2085,1921.04
 55-59,Male,2085,1881.143
 60-64,Male,2085,1857.682
 65-69,Male,2085,1882.46
 70-74,Male,2085,1893.135
 75-79,Male,2085,1690.183
 80-84,Male,2085,1335.778
 85-89,Male,2085,1096.474
 90-94,Male,2085,724.228
 95-99,Male,2085,298.323
 100 & over,Male,2085,58.325
  0-4,Female,2085,1709.907
  5-9,Female,2085,1759.625
 10-14,Female,2085,1776.689
 15-19,Female,2085,1782.117
 20-24,Female,2085,1830.915
 25-29,Female,2085,1877.442
 30-34,Female,2085,1921.494
 35-39,Female,2085,1965.843
 40-44,Female,2085,1974.926
 45-49,Female,2085,1924.218
 50-54,Female,2085,1862.91
 55-59,Female,2085,1833.016
 60-64,Female,2085,1827.721
 65-69,Female,2085,1870.783
 70-74,Female,2085,1909.285
 75-79,Female,2085,1744.487
 80-84,Female,2085,1431.77
 85-89,Female,2085,1241.11
 90-94,Female,2085,897.248
 95-99,Female,2085,418.802
 100 & over,Female,2085,95.291
  0-4,Persons,2085,3504.223
  5-9,Persons,2085,3605.022
 10-14,Persons,2085,3642.21
 15-19,Persons,2085,3661.79
 20-24,Persons,2085,3772.816
 25-29,Persons,2085,3865.245
 30-34,Persons,2085,3945.222
 35-39,Persons,2085,4021.224
 40-44,Persons,2085,4025.278
 45-49,Persons,2085,3915.355
 50-54,Persons,2085,3783.95
 55-59,Persons,2085,3714.159
 60-64,Persons,2085,3685.403
 65-69,Persons,2085,3753.243
 70-74,Persons,2085,3802.42
 75-79,Persons,2085,3434.67
 80-84,Persons,2085,2767.548
 85-89,Persons,2085,2337.584
 90-94,Persons,2085,1621.476
 95-99,Persons,2085,717.125
 100 & over,Persons,2085,153.616
  0-4,Male,2086,1792.283
  5-9,Male,2086,1845.576
 10-14,Male,2086,1870.569
 15-19,Male,2086,1887.735
 20-24,Male,2086,1948.362
 25-29,Male,2086,1988.465
 30-34,Male,2086,2017.654
 35-39,Male,2086,2049.549
 40-44,Male,2086,2055.309
 45-49,Male,2086,2007.093
 50-54,Male,2086,1932.535
 55-59,Male,2086,1884.049
 60-64,Male,2086,1855.526
 65-69,Male,2086,1857.14
 70-74,Male,2086,1891.806
 75-79,Male,2086,1721.071
 80-84,Male,2086,1364.161
 85-89,Male,2086,1086.489
 90-94,Male,2086,726.662
 95-99,Male,2086,308.201
 100 & over,Male,2086,60.563
  0-4,Female,2086,1707.965
  5-9,Female,2086,1759.784
 10-14,Female,2086,1781.495
 15-19,Female,2086,1789.786
